img_name;distance
img_1597.jpg;2.9615691003183486
img_1598.jpg;2.1667243374974245
img_1599.jpg;1.7044038813805371
img_1602.jpg;2.2643525257023644
img_1604.jpg;1.4290989561864476
img_1609.jpg;6.434408261855669
img_1610.jpg;7.039146711843126
img_1611.jpg;6.5621117167958385
img_1617.jpg;1.0123492739742348
img_1622.jpg;3.3024861231428546
img_1625.jpg;2.3614841449582777
img_1629.jpg;1.2317813936019193
img_1630.jpg;1.700385003952705
img_1632.jpg;1.4826227165492845
img_1633.jpg;1.479393266747684
img_1636.jpg;2.5364108662058777
img_1638.jpg;1.7908033884287307
img_1639.jpg;2.581990902836387
img_1642.jpg;4.326772426136751
img_1644.jpg;4.518651725795845
img_1646.jpg;2.470238659527692
img_1648.jpg;3.11054244825156
img_1651.jpg;3.91415156760376
img_1652.jpg;4.636708322100949
img_1654.jpg;3.271084783456481
img_1655.jpg;2.9522551684060176
img_1657.jpg;2.0708316913235794
img_1659.jpg;1.447044974134258
img_1660.jpg;3.360385603497376
img_1661.jpg;3.097451128752762
img_1663.jpg;4.394853919375896
img_1664.jpg;3.0952014960689906
img_1678.jpg;4.5614012826494506
img_1679.jpg;5.523654640199924
img_1682.jpg;7.435866341344155
img_1683.jpg;6.72070104313058
img_1689.jpg;3.531889440506601
img_1693.jpg;3.0672527469706408
img_1694.jpg;2.524157996615629
img_1695.jpg;2.364407375302908
img_1697.jpg;1.2930301361599863
img_1698.jpg;2.7274567565524066
img_1699.jpg;3.0996364410654604
img_1701.jpg;4.618566879138758
img_1702.jpg;2.911214061878469
img_1703.jpg;2.87773445673398
img_1704.jpg;1.9422261958154787
img_1705.jpg;3.9016969584322445
img_1706.jpg;4.429959463186711
img_1710.jpg;6.42419319507736
img_1716.jpg;4.56038934181249
img_1717.jpg;4.979664719691119
img_1718.jpg;5.335436664619257
img_1719.jpg;2.110373546452423
img_1720.jpg;2.670749127694994
img_1819.jpg;3.4215461897398485
img_1821.jpg;4.227152707841423
img_1823.jpg;5.5735919758743995
img_1825.jpg;6.468050284506331
img_1826.jpg;6.711088102236668
img_1828.jpg;4.749455376155286
img_1830.jpg;3.234510895220326
img_1833.jpg;2.624954632068656
img_1836.jpg;4.133381381265531
img_1839.jpg;5.492822053776802
img_1840.jpg;2.127602049397465
img_1842.jpg;3.802993145406954
img_1843.jpg;3.8945578780183694
img_1844.jpg;3.6841299768363895
img_1846.jpg;4.950751806857793
img_1849.jpg;4.965054037799503
img_1851.jpg;3.650749060708423
img_1852.jpg;6.472215718773727
img_1855.jpg;4.4926766042069275
img_1858.jpg;2.4966847538462016
img_1859.jpg;2.1130786916755517
img_1866.jpg;2.5398791503225744
img_1867.jpg;2.248714695471704
img_1868.jpg;3.6751049798830437
img_1869.jpg;4.396171869740182
img_1870.jpg;5.260853702113261
img_1871.jpg;5.882061372077758
img_1872.jpg;6.576929604417296
img_1873.jpg;6.755056534914106
img_1875.jpg;6.79234896182147
img_1876.jpg;7.588437410279336
img_1877.jpg;8.625722841006091
img_1879.jpg;9.074736713070806
img_1880.jpg;9.149921054376325
img_1884.jpg;4.998289630497504
img_1888.jpg;2.241052803611107
img_1889.jpg;1.7289162166761716
img_1891.jpg;3.4521496900191826
img_1892.jpg;3.9656656189856334
img_1894.jpg;5.400232696114304
img_1895.jpg;5.850481518031458
img_1897.jpg;6.9551186437440595
img_1898.jpg;7.483240875244972
img_1900.jpg;4.665248782487652
img_1904.jpg;4.549808178273457
img_1905.jpg;7.1875410971917955
img_1906.jpg;7.069077140539133
img_1908.jpg;5.85756938698921
img_1911.jpg;4.228184415908399
img_1913.jpg;3.0152064502229683
img_1914.jpg;2.45360564867302
img_1915.jpg;5.618829224618099
img_1917.jpg;3.9413850122743823
img_1919.jpg;2.6583604341606324
img_1920.jpg;2.2036229946645323
img_1923.jpg;4.2570360403066285
img_1928.jpg;7.327136225469026
img_1931.jpg;3.171885935220275
img_1934.jpg;3.5603014166228855
img_1935.jpg;4.260222898197009
img_1936.jpg;4.786788147734664
img_1940.jpg;7.0930589289233605
img_1941.jpg;5.136654697688802
img_1942.jpg;4.616992652347824
img_1943.jpg;4.326097798574601
img_1944.jpg;3.897268689870618
img_1946.jpg;2.402839542600935
img_1947.jpg;3.625879092651547
img_1949.jpg;4.915735746519473
img_1952.jpg;6.754080187241489
img_1953.jpg;7.484172961824607
img_1954.jpg;7.92471592799441
img_1955.jpg;7.975189797139021
img_1956.jpg;6.639393738999358
img_1957.jpg;5.333843262873964
img_1960.jpg;3.538037482364436
img_1961.jpg;2.9293738005229026
img_1962.jpg;2.258218760420477
img_1969.jpg;7.976737078950697
img_1972.jpg;3.063071512144675
img_1974.jpg;2.40255072293933
img_1975.jpg;1.6267713164145499
img_1978.jpg;2.6055505641032286
img_1981.jpg;2.427963035663339
img_1982.jpg;3.2370886005620347
img_1986.jpg;5.515759123998995
img_1987.jpg;6.013940388154202
img_1988.jpg;6.594665622729224
img_1989.jpg;6.758820272748889
img_1990.jpg;7.541035618808612
img_1993.jpg;4.904218751168612
img_1995.jpg;3.8968836461347047
